,profit,vote_average
1035,165447957.3,0.71
1036,-54316471.93,0.7
1037,57304303.38,0.63
1038,40270727.61,0.5700000000000001
1039,-3176462.385,0.75
1040,-28437442.0,0.6
1041,37989510.57,0.73
1042,564557629.5,0.74
1043,-17893273.13,0.64
1044,3334845.1939999997,0.67
1045,-8683662.367999999,0.51
1046,-664884.4164,0.75
1047,723407457.2,0.72
1048,-17299753.49,0.58
1049,-7626771.252,0.5900000000000001
1050,-11477534.46,0.67
1051,-28624176.98,0.53
1052,27636702.61,0.73
1053,313976616.1,0.77
1054,397277443.0,0.61
1055,-29333478.66,0.5900000000000001
1056,13223339.8,0.5900000000000001
1057,238068843.4,0.6900000000000001
1058,1737764.706,0.51
1059,-21845669.5,0.6
1060,-9557705.882000001,0.67
1061,86043235.04,0.6900000000000001
1062,188986821.0,0.64
1063,-17377615.78,0.42000000000000004
1064,-3127976.4710000004,0.48
1065,1310238.095,0.41
1066,45.18188235,0.45999999999999996
1067,1568643.707,0.51
1068,396641956.3,0.67
1069,434898.2086,0.6
1070,97644437.53,0.61
1071,-3031634.795,0.7
1072,47712898.42,0.63
1073,18681601.4,0.74
1074,-20483931.01,0.3
1075,20009861.85,0.6799999999999999
1076,-3848127.018,0.73
1077,-3016615.295,0.5599999999999999
1078,-14622450.66,0.62
1079,-22540031.62,0.61
1080,350050.1091,0.62
1081,-12013325.55,0.48
1082,-19643327.3,0.45
1083,-32763346.57,0.6
1084,116775685.5,0.61
1085,-3381330.4,0.5900000000000001
1086,132591447.1,0.53
1087,244775042.4,0.7
1088,359369539.6,0.67
1089,1899444.596,0.75
1090,33571926.75,0.63
1091,97848270.37,0.75
1092,-39207393.42,0.41
1093,13305960.09,0.52
1094,182692939.6,0.74
1095,-280158.9504,0.65
1096,-4720861.995,0.67
1097,100155041.8,0.78
1098,261130524.1,0.65
1099,54748390.01,0.75
1100,177348911.7,0.65
1101,1489438129.0,0.79
1102,23487255.88,0.67
1103,142967231.7,0.5599999999999999
1104,42401458.82,0.74
1105,-8188524.546,0.76
1106,41530569.35,0.63
1107,-379612.9622,0.75
1108,-18124633.91,0.49000000000000005
1109,90882468.36,0.63
1110,22483312.72,0.43
1111,8226419.981000001,0.67
1112,-30483019.05,0.5700000000000001
1113,-701645.8226,0.39
1114,-45442108.6,0.5599999999999999
1115,-40062083.51,0.53
1116,-16032080.6,0.27
1117,6661451.892999999,0.5700000000000001
1118,138939095.8,0.65
1119,-8775718.613,0.6599999999999999
1120,391868187.2,0.65
1121,441592.5004,0.49000000000000005
1122,-33370680.08,0.64
1123,133855958.2,0.75
1124,128237086.6,0.65
1125,260744149.5,0.6599999999999999
1126,491391.9999,0.63
1127,-4744261.808,0.64
1128,126479615.5,0.58
1129,-38849797.54,0.5
1130,447116873.0,0.6900000000000001
1131,277309910.4,0.73
1132,-17330690.11,0.6599999999999999
1133,221351808.3,0.74
1134,39078204.94,0.5900000000000001
1135,-6268096.674,0.53
1136,284373352.1,0.63
1137,1596924924.0,0.82
1138,348921414.6,0.85
1139,-16716608.11,0.49000000000000005
1140,-7895807.152000001,0.61
1141,12081959.08,0.79
1142,35806634.86,0.65
1143,-56797455.18,0.53
1144,744159.4916,0.67
1145,-17581710.7,0.85
1146,183045942.1,0.6799999999999999
1147,103361532.6,0.6
1148,-7877551.911,0.63
1149,28715096.99,0.55
1150,1603899.3669999999,0.72
1151,1055505738.0,0.8400000000000001
1152,556744896.0,0.6799999999999999
1153,14537519.53,0.6599999999999999
1154,5661715.629,0.8699999999999999
1155,-1963261.95,0.41
1156,542960677.1,0.7
1157,123037704.4,0.6599999999999999
1158,117266272.6,0.58
1159,6484362.154,0.51
1160,156251239.3,0.65
1161,-19635044.15,0.49000000000000005
1162,500911374.8,0.52
1163,27589180.31,0.71
1164,-34351759.53,0.54
1165,-1694379.217,0.47000000000000003
1166,5293460.944,0.74
1167,82061081.38,0.5
1168,32858110.03,0.5700000000000001
1169,83391148.73,0.64
1170,-20523241.13,0.75
1171,-22584909.23,0.64
1172,269431862.0,0.61
1173,-64298302.54,0.6599999999999999
1174,201688061.5,0.6599999999999999
1175,-10545165.97,0.52
1176,-20491043.0,0.63
1177,-13543960.24,0.48
1178,479607405.2,0.6900000000000001
1179,-1194570.702,0.6900000000000001
1180,-65277263.29,0.5700000000000001
1181,147003409.2,0.6
1182,531163.8031,0.62
1183,-1493284.2280000001,0.43
1184,38709826.34,0.5599999999999999
1185,271961759.3,0.6799999999999999
1186,260361408.4,0.76
1187,28573419.39,0.82
1188,168100155.6,0.52
1189,129135734.1,0.5700000000000001
1190,73538714.9,0.72
1191,227380354.3,0.79
1192,9741462.094,0.6799999999999999
1193,107844452.3,0.62
1194,230444321.1,0.64
1195,257894470.0,0.6599999999999999
1196,9858.091739,0.61
1197,-56088322.28,0.7
1198,46734299.83,0.74
1199,-18991202.64,0.54
1200,-30317380.58,0.5900000000000001
1201,30326352.22,0.6799999999999999
1202,54.37356299,0.6599999999999999
1203,-15817763.78,0.6599999999999999
1204,49451119.39,0.67
1205,139808636.8,0.65
1206,119622555.3,0.6
1207,392030413.5,0.62
1208,-30847705.71,0.45
1209,40724015.89,0.71
1210,-13456919.7,0.63
1211,73032070.27,0.5599999999999999
1212,146030855.7,0.5900000000000001
1213,-63379016.3,0.42000000000000004
1214,300513674.8,0.62
1215,22365873.11,0.63
1216,-9807013.543,0.55
1217,-66151848.87,0.53
1218,566068389.5,0.79
1219,499640207.6,0.74
1220,25374329.4,0.67
1221,-4611446.593,0.51
1222,13.18146982,0.65
1223,27168218.69,0.61
1224,9886102.362,0.5900000000000001
1225,494305.1181,0.61
1226,-34495090.91,0.55
1227,1068938.113,0.72
1228,484932860.7,0.8300000000000001
1229,16669013.21,0.5
1230,9556565.617,0.48
1231,-5948957.153,0.6
1232,26075016.79,0.5700000000000001
1233,-49954862.44,0.7
1234,75594898.96,0.6599999999999999
1235,48359799.14,0.5700000000000001
1236,-19654365.68,0.6900000000000001
1237,-6388793.142999999,0.6799999999999999
1238,-15482021.86,0.67
1239,229588250.5,0.76
1240,325907308.4,0.72
1241,28380086.78,0.5599999999999999
1242,209975571.2,0.78
1243,454928222.1,0.71
1244,-17892490.88,0.65
1245,76122988.19,0.72
1246,-1.647683727,0.5700000000000001
1247,171681921.8,0.5599999999999999
1248,-13675774.93,0.6799999999999999
1249,6977601.161,0.72
1250,171997082.5,0.71
1251,416211246.5,0.7
1252,-4445091.633,0.6900000000000001
1253,16339294.03,0.5599999999999999
1254,52159334.68,0.6799999999999999
1255,246882757.7,0.7
1256,37520604.79,0.76
1257,357779609.4,0.6900000000000001
1258,101322623.6,0.47000000000000003
1259,39141261.21,0.6599999999999999
1260,93252681.54,0.65
1261,-3601568.965,0.6
1262,20285412.52,0.52
1263,13235472.27,0.71
1264,1188158448.0,0.6799999999999999
1265,137712230.6,0.62
1266,-22429983.14,0.5700000000000001
1267,-5137530.788,0.5
1268,604475459.7,0.6900000000000001
1269,-11299112.41,0.52
1270,89345112.53,0.58
1271,-1700834.614,0.37
1272,-12359513.75,0.58
1273,-25126088.11,0.6900000000000001
1274,-43947151.51,0.6
1275,-33000603.57,0.5900000000000001
1276,272392679.4,0.67
1277,126773776.0,0.6
1278,-12494164.07,0.53
1279,116216901.6,0.76
1280,107179343.0,0.61
1281,644126303.2,0.63
1282,50207023.36,0.63
1283,179673551.4,0.72
1284,166444410.5,0.72
1285,12327189.92,0.63
1286,-3163349.64,0.6599999999999999
1287,-109907.7254,0.65
1288,-58213261.98,0.5900000000000001
1289,194636388.6,0.75
1290,-36292653.15,0.64
1291,-15044014.02,0.52
1292,6891313.93,0.6900000000000001
1293,21799373.28,0.61
1294,144678602.9,0.6599999999999999
1295,11007079.29,0.61
1296,-55407740.61,0.58
1297,15408557.69,0.45999999999999996
1298,4019179.5919999997,0.7
1299,87800735.66,0.63
1300,-28258557.51,0.6599999999999999
1301,367286288.4,0.6599999999999999
1302,-44331828.55,0.63
1303,10632878.65,0.6599999999999999
1304,25977584.1,0.6900000000000001
1305,192109469.6,0.63
1306,-4556167.67,0.65
1307,15635317.39,0.64
1308,10941505.0,0.7
1309,-3821893.352,0.55
1310,212534725.8,0.6799999999999999
1311,-9442519.439,0.6
1312,160475052.9,0.5900000000000001
1313,-20737485.15,0.4
1314,-8722295.27,0.54
1315,-2858362.664,0.54
1316,-31581224.86,0.63
1317,78651.38565,0.67
1318,5331187.26,0.75
1319,-10306639.6,0.6799999999999999
1320,111761642.5,0.5700000000000001
1321,14171121.92,0.6
1322,119662880.3,0.5599999999999999
1323,254542577.5,0.72
1324,-18041095.3,0.71
1325,-34704150.91,0.5599999999999999
1326,7869758.998,0.51
1327,-4066019.289,0.71
1328,-14529854.43,0.64
1329,42735375.39,0.55
1330,-23894375.46,0.5700000000000001
1331,222220.8927,0.7
1332,403195884.1,0.65
1333,18416503.41,0.6799999999999999
1334,516379.251,0.62
1335,10881298.64,0.75
1336,169886220.3,0.58
1337,52455349.57,0.64
1338,70403831.78,0.41
1339,7053002.6729999995,0.43
1340,132073503.4,0.63
1341,135807971.4,0.76
1342,77063272.34,0.6900000000000001
1343,106873.0166,0.6599999999999999
1344,186903801.1,0.54
1345,46720275.33,0.67
1346,-97585602.86,0.61
1347,43693584.88,0.51
1348,1375618.905,0.61
1349,-15573673.35,0.47000000000000003
1350,96973978.18,0.65
1351,17836200.61,0.6
1352,-2411229.544,0.44000000000000006
1353,22152399.83,0.67
1354,143936722.7,0.6
1355,-2864409.622,0.63
1356,33444731.68,0.4
1357,78325520.73,0.6
1358,-405929.7197,0.3
1359,-15480621.39,0.64
1360,153288269.7,0.55
1361,-1851152.981,0.6599999999999999
1362,-68110093.71,0.52
1363,-22394005.44,0.41
1364,-36003638.74,0.55
1365,2573704672.0,0.78
1366,96152362.33,0.71
1367,43295480.94,0.73
1368,-17717983.19,0.76
1369,-20591997.46,0.5599999999999999
1370,-67032990.18,0.44000000000000006
1371,781311277.7,0.71
1372,-40020667.04,0.61
1373,59452124.61,0.7
1374,92970055.94,0.76
1375,155405162.7,0.63
1376,20699976.6,0.67
1377,-73.53289097,0.72
1378,-61733955.04,0.61
1379,-200891.8581,0.61
1380,-12516236.76,0.5700000000000001
1381,853668362.1,0.64
1382,-33413685.16,0.5700000000000001
1383,-26393068.25,0.67
1384,-14570712.88,0.73
1385,-11594253.21,0.6599999999999999
1386,-30750741.58,0.54
1387,-7070907.15,0.5900000000000001
1388,6000174.386,0.7
1389,1654009.736,0.54
1390,16770363.26,0.58
1391,51353287.1,0.5599999999999999
1392,142.37219309999998,0.49000000000000005
1393,-5301838.778,0.5700000000000001
1394,-36715164.9,0.75
1395,413314316.6,0.74
1396,-47746009.1,0.6
1397,43965775.48,0.76
1398,74847161.54,0.52
1399,39632687.17,0.53
1400,-34912808.03,0.7
1401,142711602.2,0.78
1402,62581183.8,0.7
1403,-53519694.36,0.64
1404,126915155.5,0.73
1405,-22347615.57,0.6599999999999999
1406,73661988.13,0.52
1407,1408076.636,0.6799999999999999
1408,233134050.1,0.6599999999999999
1409,-68839302.18,0.51
1410,259205233.6,0.6900000000000001
1411,25367872.68,0.6900000000000001
1412,232118775.2,0.63
1413,262390545.5,0.75
1414,-9697337.74,0.64
1415,9256960.207,0.6900000000000001
1416,49152098.58,0.58
1417,20537109.51,0.6
1418,13864803.68,0.52
1419,-43622713.2,0.65
1420,-17584551.81,0.43
1421,-37315697.19,0.6599999999999999
1422,-2690673.126,0.6599999999999999
1423,4869861.321,0.71
1424,239227209.5,0.64
1425,72713192.64,0.63
1426,86515486.08,0.52
1427,-93097715.36,0.61
1428,38949809.12,0.63
1429,-445600.9255,0.64
1430,172166758.9,0.61
1431,228943630.7,0.71
1432,422822076.0,0.61
1433,144810171.8,0.5700000000000001
1434,-2889280.277,0.5900000000000001
1435,61168081.53,0.7
1436,81556010.37,0.71
1437,-5287338.262,0.6799999999999999
1438,-7661118.976,0.51
1439,344242439.9,0.5599999999999999
1440,325648596.7,0.6799999999999999
1441,-1227984.095,0.63
1442,-20484629.68,0.63
1443,-38510089.95,0.53
1444,5788036.377,0.5700000000000001
1445,21578476.43,0.5900000000000001
1446,195468410.1,0.6900000000000001
1447,46977137.61,0.6599999999999999
1448,-5344220.93,0.71
1449,-969379.3168,0.64
1450,-722169.8672,0.48
1451,80339823.69,0.72
1452,-2815325.414,0.6900000000000001
1453,383614922.2,0.55
1454,-296722.2041,0.75
1455,330167583.0,0.79
1456,251094130.4,0.5900000000000001
1457,8854804.627,0.4
1458,-12046550.22,0.72
1459,314450976.1,0.8
1460,12472242.83,0.74
1461,-16630171.13,0.5900000000000001
1462,14573480.01,0.64
1463,58604581.01,0.5900000000000001
1464,-66211713.52,0.6
1465,-35214860.55,0.51
1466,-1062185.6909999999,0.0
1467,5969763.899,0.8400000000000001
1468,22618959.08,0.62
1469,132768636.0,0.6599999999999999
1470,-24393489.11,0.47000000000000003
1471,16825552.4,0.7
1472,-21080243.16,0.71
1473,104815401.7,0.64
1474,637472194.0,0.67
1475,234612354.2,0.72
1476,45824051.19,0.6599999999999999
1477,162228966.8,0.6599999999999999
1478,247486493.1,0.6900000000000001
1479,-36818756.44,0.5599999999999999
1480,27224851.48,0.5700000000000001
1481,-21488313.61,0.53
1482,-30967174.59,0.63
1483,65268416.98,0.64
1484,-4651891.201,0.63
1485,108594816.2,0.5900000000000001
1486,1390778.457,0.5900000000000001
1487,-7019725.455,0.48
1488,-24694635.73,0.67
1489,221351766.4,0.67
1490,73945619.63,0.64
1491,634454816.8,0.8099999999999999
1492,71901195.79,0.63
1493,224062318.6,0.65
1494,9819.362073999999,0.53
1495,75486153.37,0.61
1496,420546735.7,0.62
1497,-18298866.45,0.67
1498,302356182.8,0.63
1499,21995841.26,0.5900000000000001
1500,56488774.49,0.75
1501,-18086938.78,0.64
1502,73154232.11,0.55
1503,36853247.09,0.38
1504,861251.7927,0.6599999999999999
1505,13765798.78,0.67
1506,13414526.32,0.61
1507,10567978.27,0.6900000000000001
1508,-69333265.31,0.54
1509,338350862.5,0.65
1510,98577144.32,0.6599999999999999
1511,107958105.4,0.6799999999999999
1512,-2341728.0209999997,0.77
1513,-51796326.22,0.65
1514,-1273389.8229999999,0.5700000000000001
1515,16864419.98,0.53
1516,97285260.61,0.7
1517,360921108.7,0.6
1518,7932660.043,0.64
1519,367238.7121,0.5599999999999999
1520,-18346462.23,0.67
1521,28469112.94,0.54
1522,-27104228.83,0.54
1523,-44780378.56,0.74
1524,-7172503.687000001,0.49000000000000005
1525,341845213.8,0.85
1526,-23461554.02,0.5700000000000001
1527,-52098779.03,0.72
1528,149.2172449,0.48
1529,31128963.08,0.6900000000000001
1530,614001634.9,0.75
1531,-9046774.776,0.6799999999999999
1532,2410981.403,0.74
1533,953794055.0,0.79
1534,36107922.02,0.74
1535,16390640.15,0.71
1536,514417560.5,0.8
1537,449158979.6,0.74
1538,15989713.01,0.54
1539,84309600.29,0.5700000000000001
1540,1219839760.0,0.64
1541,506261688.1,0.67
1542,-2993083.9039999996,0.61
1543,-6551066.616,0.61
1544,-148163832.9,0.65
1545,-5722942.558999999,0.78
1546,115010594.8,0.67
1547,14866854.75,0.74
1548,85338245.2,0.62
1549,1460785.581,0.64
1550,373706300.0,0.63
1551,6646010.9860000005,0.71
1552,1284850.913,0.5900000000000001
1553,-57634013.83,0.58
1554,68173940.76,0.6900000000000001
1555,-10259662.28,0.67
1556,-14889921.62,0.62
1557,-11619387.09,0.6
1558,168794913.7,0.5700000000000001
1559,-55376102.19,0.44000000000000006
1560,-31422694.97,0.6
1561,58601705.75,0.61
1562,-9764554.941,0.65
1563,-4087452.2210000004,0.65
1564,5796987.472,0.55
1565,33086470.26,0.7
1566,49739081.63,0.6599999999999999
1567,-67.82602041,0.52
1568,-2413115.661,0.52
1569,38545949.43,0.6799999999999999
1570,-4930366.873,0.6900000000000001
1571,68856849.31,0.7
1572,78534514.6,0.53
1573,28727545.15,0.72
1574,115786.5531,0.6
1575,133840731.9,0.72
1576,89779389.01,0.6
1577,45022029.1,0.5599999999999999
1578,-14837017.33,0.61
1579,-51746893.11,0.45
1580,17260671.64,0.77
1581,440379.2781,0.58
1582,-4879396.3719999995,0.52
1583,-21234643.4,0.48
1584,-3440866.769,0.67
1585,-6110013.598999999,0.55
1586,65754726.79,0.61
1587,118309161.0,0.67
1588,-70600398.56,0.78
1589,-88529587.57,0.48
1590,1247712.399,0.74
1591,-19594183.67,0.55
1592,86829798.17,0.72
1593,31715043.2,0.61
1594,-42428791.65,0.53
1595,143301601.3,0.63
1596,-66252079.63,0.7
1597,-12202693.4,0.5599999999999999
1598,-7433882.745,0.55
1599,-55770494.31,0.65
1600,57319977.61,0.49000000000000005
1601,279134669.4,0.64
1602,100495987.4,0.61
1603,22904999.15,0.72
1604,155602758.7,0.76
1605,-48892349.85,0.72
1606,-628862.6298,0.6
1607,291377.4466,0.6799999999999999
1608,2.916457607,0.67
1609,2594620.6780000003,0.5700000000000001
1610,-18397468.1,0.75
1611,-1452.3958890000001,0.53
1612,-835285.1246,0.55
1613,44801303.53,0.82
1614,-929224.2241,0.49000000000000005
1615,-12965374.78,0.55
1616,18388257.92,0.64
1617,4214438.731000001,0.8
1618,44187707.09,0.65
1619,-16955686.66,0.51
1620,-13352114.55,0.45999999999999996
1621,44020513.87,0.6799999999999999
1622,36821890.09,0.64
1623,-322068.7883,0.67
1624,4374686.411,0.55
1625,54027033.04,0.71
1626,54109395.26,0.71
1627,61804414.7,0.58
1628,243524210.2,0.64
1629,252445830.5,0.71
1630,300040254.6,0.63
1631,-14265126.19,0.47000000000000003
1632,1086173.39,0.6599999999999999
1633,-27075332.3,0.71
1634,143798524.9,0.54
1635,2929059.6210000003,0.65
1636,16040516.84,0.61
1637,71201416.1,0.63
1638,4054247.923,0.67
1639,-5185745.981000001,0.64
1640,-15019756.68,0.53
1641,93157681.38,0.63
1642,91066285.26,0.6
1643,11269364.27,0.73
1644,-32955970.96,0.3
1645,-14335891.12,0.5599999999999999
1646,-59117431.27,0.65
1647,-27187349.06,0.5
1648,10260103.7,0.6
1649,401660440.2,0.6599999999999999
1650,79489.51032,0.64
1651,377710090.8,0.62
1652,6853675.377,0.62
1653,1400290.457,0.42000000000000004
1654,22682068.05,0.64
1655,297874273.0,0.73
1656,214654632.4,0.62
1657,96296705.54,0.6
1658,151297476.7,0.6
1659,-42471475.33,0.5900000000000001
1660,443464450.7,0.63
1661,7291635.442000001,0.47000000000000003
1662,-1747827.211,0.45999999999999996
1663,322763673.7,0.7
1664,20539848.28,0.5900000000000001
1665,-34314639.2,0.45999999999999996
1666,177662250.5,0.5900000000000001
1667,-153254.0144,0.53
1668,6747767.136,0.5599999999999999
1669,-64434766.36,0.5
1670,15494265.79,0.64
1671,-1165234.1809999999,0.6799999999999999
1672,27372666.61,0.7
1673,-36075761.08,0.62
1674,330650556.7,0.64
1675,-9046645.075,0.5700000000000001
1676,71558167.38,0.55
1677,8438950.538999999,0.45999999999999996
1678,-6670845.324,0.64
1679,16714227.8,0.63
1680,634950856.0,0.78
1681,-209554.5339,0.74
1682,-27345531.03,0.6799999999999999
1683,3228451.9310000003,0.6
1684,-23504514.14,0.53
1685,-17378549.73,0.6599999999999999
1686,89004375.64,0.47000000000000003
1687,-29422063.98,0.5599999999999999
1688,27160157.07,0.62
1689,-3232246.185,0.65
1690,-3804663.8030000003,0.43
1691,-49175629.38,0.67
1692,599985.5093,0.52
1693,371785451.1,0.5700000000000001
1694,4578812.08,0.52
1695,601762425.2,0.76
1696,26055423.8,0.5900000000000001
1697,70208303.49,0.6799999999999999
1698,391024797.3,0.6
1699,110649109.9,0.65
1700,364857764.9,0.65
1701,-13069082.88,0.58
1702,-33036663.47,0.5700000000000001
1703,438438982.7,0.6799999999999999
1704,18401849.75,0.42000000000000004
1705,36516470.53,0.6599999999999999
1706,-61365708.73,0.5700000000000001
1707,-30230797.25,0.5900000000000001
1708,191964766.5,0.67
1709,-1535673.145,0.71
1710,84688039.14,0.5700000000000001
1711,-7507251.406,0.62
1712,12779976.63,0.61
1713,-6705844.337,0.78
1714,-4253647.657,0.5900000000000001
1715,-62893431.81,0.7
1716,181964174.3,0.6799999999999999
1717,73379962.14,0.62
1718,143305191.1,0.5900000000000001
1719,1988522.146,0.61
1720,-7940142.292,0.65
1721,-19834997.23,0.5
1722,1371364.6609999998,0.7
1723,160127403.4,0.5700000000000001
1724,71519768.29,0.75
1725,18973606.64,0.7
1726,175497957.8,0.64
1727,674997.1678,0.62
1728,192727886.5,0.7
1729,359493261.6,0.78
1730,42936739.14,0.74
1731,5582105.774,0.63
1732,475009476.0,0.62
1733,33603816.49,0.5900000000000001
1734,150443498.1,0.51
1735,-56726784.1,0.61
1736,93656424.19,0.6900000000000001
1737,19343941.96,0.64
1738,-5635745.688999999,0.6
1739,-3755164.106,0.55
1740,18840390.9,0.55
1741,365180748.6,0.61
1742,-1596582.544,0.62
1743,-20284382.34,0.53
1744,8932660.079,0.51
1745,47322044.28,0.52
1746,100020863.7,0.75
1747,-482.08006780000005,0.5
1748,-87062368.55,0.61
1749,17625366.22,0.52
1750,-5069681.602,0.5599999999999999
1751,-10447096.18,0.63
1752,-98671131.65,0.45
1753,24518538.37,0.67
1754,553647.6896,0.6900000000000001
1755,5571034.947000001,0.65
1756,-23718812.91,0.36
1757,56144267.37,0.6599999999999999
1758,738941778.5,0.65
1759,-23724994.15,0.6
1760,68591754.42,0.49000000000000005
1761,-23711958.64,0.45999999999999996
1762,-25411193.7,0.62
1763,418903860.7,0.79
1764,39178209.65,0.5599999999999999
1765,267508799.8,0.5700000000000001
1766,150527905.7,0.5700000000000001
1767,326139601.5,0.5900000000000001
1768,365391716.7,0.72
1769,19263894.74,0.65
1770,147025563.3,0.54
1771,-5893874.91,0.6599999999999999
1772,61037810.99,0.5900000000000001
1773,82747101.28,0.61
1774,421283013.7,0.63
1775,-42463303.37,0.74
1776,118416893.9,0.6799999999999999
1777,59410798.15,0.76
1778,169269756.1,0.5700000000000001
1779,22589880.24,0.51
1780,114070635.1,0.55
1781,34427558.34,0.44000000000000006
1782,49823475.66,0.76
1783,32004532.12,0.6599999999999999
1784,7404249.317000001,0.6799999999999999
1785,452602760.7,0.73
1786,15169132.39,0.6900000000000001
1787,52466546.43,0.63
1788,102003993.2,0.62
1789,-24518993.36,0.58
1790,140991251.3,0.64
1791,9371702.672,0.61
1792,140979311.5,0.73
1793,-5614949.33,0.54
1794,-11166514.73,0.7
1795,-9236894.923,0.55
1796,52999090.08,0.5700000000000001
1797,2814123.627,0.75
1798,-147945.1537,0.52
1799,5803899.321,0.65
1800,10207347.41,0.62
1801,-3246491.077,0.67
1802,-15338534.01,0.63
1803,130889005.9,0.72
1804,19263875.2,0.74
1805,-52164003.67,0.5900000000000001
1806,289559426.7,0.58
1807,69701055.54,0.61
1808,21674085.05,0.71
1809,44058144.09,0.76
1810,61962464.02,0.55
1811,706904.5899,0.5
1812,-358239.9381,0.79
1813,6560327.404,0.61
1814,-2706703.151,0.74
1815,-54987321.53,0.6
1816,20366706.72,0.64
1817,-4168867.527,0.65
1818,3826329.104,0.5900000000000001
1819,174476792.7,0.62
1820,-488148.3789,0.64
1821,89027330.62,0.61
1822,207135240.1,0.67
1823,23176761.54,0.55
1824,-20435217.47,0.7
1825,139451194.9,0.58
1826,69730426.26,0.5599999999999999
1827,4206712.241,0.6799999999999999
1828,105850960.8,0.6799999999999999
1829,94517330.83,0.6900000000000001
1830,952934386.4,0.71
1831,30403362.78,0.62
1832,77603148.56,0.67
1833,210240939.5,0.63
1834,1946373.767,0.7
1835,56383987.32,0.75
1836,-43976680.18,0.62
1837,357849006.8,0.73
1838,91804840.64,0.74
1839,281780129.0,0.7
1840,23167489.15,0.74
1841,469339664.8,0.65
1842,40553145.4,0.5599999999999999
1843,-10610104.05,0.63
1844,-40535181.27,0.48
1845,17857047.88,0.5
1846,215003178.9,0.74
1847,-67813822.42,0.55
1848,-50861887.56,0.53
1849,19541400.78,0.5900000000000001
1850,16028039.77,0.61
1851,35867920.09,0.54
1852,32323625.05,0.61
1853,-6892439.094,0.63
1854,96503510.43,0.64
1855,18880950.29,0.61
1856,92465400.0,0.71
1857,-24180113.37,0.67
1858,1970392.94,0.61
1859,-28339597.57,0.6
1860,27659320.05,0.41
1861,153769468.3,0.5700000000000001
1862,41896657.07,0.6
1863,552125385.2,0.6599999999999999
1864,11163089.97,0.75
1865,192968248.1,0.6599999999999999
1866,142522147.0,0.58
1867,-5572812.192000001,0.63
1868,1585516.892,0.71
1869,94418390.97,0.63
1870,63181104.6,0.72
1871,-92800310.69,0.54
1872,109060740.4,0.54
1873,33869807.55,0.51
1874,-9659204.686,0.29
1875,27672926.23,0.6900000000000001
1876,-3504357.856,0.5599999999999999
1877,83937138.39,0.5700000000000001
1878,21333802.34,0.65
1879,125949629.5,0.55
1880,60929971.29,0.62
1881,-63778163.35,0.36
1882,52588431.48,0.6
1883,147880842.7,0.54
1884,42974176.31,0.58
1885,28342179.61,0.6799999999999999
1886,164783268.3,0.6
1887,17400413.16,0.6900000000000001
1888,-25007383.12,0.35
1889,157869879.1,0.58
1890,23330647.51,0.63
1891,114950141.2,0.62
1892,-58786419.58,0.6
1893,3532185.6980000003,0.55
1894,138081170.9,0.51
1895,4866115.211,0.7
1896,406290510.5,0.7
1897,-49217295.44,0.5599999999999999
1898,-41024.60613,0.7
1899,71481679.85,0.72
1900,27504595.83,0.6900000000000001
1901,204996266.6,0.62
1902,3549674.482,0.65
1903,7499860.534,0.62
1904,-8185815.257999999,0.42000000000000004
1905,86052388.7,0.65
1906,55172355.26,0.73
1907,1155004225.0,0.78
1908,604287.6308,0.71
1909,218832464.3,0.63
1910,206001966.5,0.79
1911,50007612.41,0.6
1912,81801946.91,0.5900000000000001
1913,179899086.8,0.77
1914,702841975.1,0.77
1915,-626.402788,0.75
1916,375279699.5,0.6599999999999999
1917,-19496440.14,0.53
1918,14943265.66,0.61
1919,235649203.8,0.5900000000000001
1920,-667888.6668,0.54
1921,128301359.8,0.6900000000000001
1922,83706579.86,0.6900000000000001
1923,9569390.263,0.71
1924,14717740.19,0.53
1925,84627304.62,0.7
1926,74428597.91,0.54
1927,-32558398.51,0.52
1928,133157204.2,0.61
1929,195617205.9,0.64
1930,217005553.1,0.5
1931,138642894.5,0.6
1932,87923485.22,0.61
1933,240802337.1,0.61
1934,-1005994.689,0.6900000000000001
1935,20796268.23,0.5599999999999999
1936,19390191.86,0.5599999999999999
1937,72219267.09,0.78
1938,-19967241.2,0.52
1939,717086741.1,0.77
1940,-908982.0831,0.63
1941,328940723.9,0.65
1942,29994001.36,0.45
1943,48447709.89,0.71
1944,70338102.86,0.65
1945,555333.2997,0.6900000000000001
1946,10772011.75,0.6599999999999999
1947,-4650391.307,0.51
1948,1626931.425,0.6
1949,302066056.4,0.6799999999999999
1950,21409848.08,0.64
1951,248267119.4,0.79
1952,98842815.05,0.6900000000000001
1953,69467343.81,0.8099999999999999
1954,19855808.14,0.65
1955,-17234750.88,0.53
1956,5056723.376,0.62
1957,61.14834304,0.51
1958,161488629.2,0.67
1959,-22596629.74,0.67
1960,-1565469.365,0.49000000000000005
1961,-158427432.8,0.58
1962,67304542.87,0.55
1963,-57414904.37,0.5
1964,150364462.8,0.71
1965,17670030.04,0.77
1966,62571254.35,0.5700000000000001
1967,3569223.466,0.62
1968,148939911.1,0.71
1969,138172.657,0.6799999999999999
1970,1791642.4630000002,0.62
1971,101142649.4,0.67
1972,1023355749.0,0.7
1973,-1724298.198,0.53
1974,-176115.2038,0.63
1975,41548864.77,0.6900000000000001
1976,-26455.96355,0.5700000000000001
1977,115122694.7,0.79
1978,27211715.86,0.62
1979,84950157.44,0.58
